report_id,facility_id,jurisdiction_facility_id,facility_name,registered_business_name,primary_anzsic_class_code,primary_anzsic_class_name,substance_id,substance_name,air_total_emission_kg,suburb,postcode,latitude,longitude,id
495526,531218,00006809,Burnley Malthouse,BARRETT BURSTON MALTING CO PTY LTD,1161,Grain Mill Product Manufacturing,85,Total Volatile Organic Compounds,73.9,Burnley,3121,-37.829126,145.10822,322
495782,530476,00004834,Geelong Malthouse,BARRETT BURSTON MALTING CO PTY LTD,1161,Grain Mill Product Manufacturing,20,Carbon monoxide,8939.7,Geelong North,3215,-38.11436,144.358592,323
495782,530476,00004834,Geelong Malthouse,BARRETT BURSTON MALTING CO PTY LTD,1161,Grain Mill Product Manufacturing,69,Oxides of Nitrogen,14416.4,Geelong North,3215,-38.11436,144.358592,324
495782,530476,00004834,Geelong Malthouse,BARRETT BURSTON MALTING CO PTY LTD,1161,Grain Mill Product Manufacturing,92,Particulate Matter  (PM2.5),759,Geelong North,3215,-38.11436,144.358592,325
495782,530476,00004834,Geelong Malthouse,BARRETT BURSTON MALTING CO PTY LTD,1161,Grain Mill Product Manufacturing,70,Particulate Matter  (PM10),8445,Geelong North,3215,-38.11436,144.358592,326
495782,530476,00004834,Geelong Malthouse,BARRETT BURSTON MALTING CO PTY LTD,1161,Grain Mill Product Manufacturing,77,Sulfur dioxide,166.6,Geelong North,3215,-38.11436,144.358592,327
495782,530476,00004834,Geelong Malthouse,BARRETT BURSTON MALTING CO PTY LTD,1161,Grain Mill Product Manufacturing,85,Total Volatile Organic Compounds,423.8,Geelong North,3215,-38.11436,144.358592,328
494934,596038,00030558,Mountain View Quarries - Donnybrook,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,9503.3,Donnybrook,3064,-37.553125,144.9770833,329
494934,596038,00030558,Mountain View Quarries - Donnybrook,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,24939.4,Donnybrook,3064,-37.553125,144.9770833,330
494934,596038,00030558,Mountain View Quarries - Donnybrook,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter  (PM2.5),1879.4,Donnybrook,3064,-37.553125,144.9770833,331
494934,596038,00030558,Mountain View Quarries - Donnybrook,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter  (PM10),3432.6,Donnybrook,3064,-37.553125,144.9770833,332
494934,596038,00030558,Mountain View Quarries - Donnybrook,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,14.67,Donnybrook,3064,-37.553125,144.9770833,333
494934,596038,00030558,Mountain View Quarries - Donnybrook,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,85,Total Volatile Organic Compounds,2765.6,Donnybrook,3064,-37.553125,144.9770833,334
494888,527776,00004485,Mountain View Quarries - Pt Wilson,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,39869.6,Point Wilson,3212,-38.068028,144.485664,335
494888,527776,00004485,Mountain View Quarries - Pt Wilson,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,71480.4,Point Wilson,3212,-38.068028,144.485664,336
494888,527776,00004485,Mountain View Quarries - Pt Wilson,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter  (PM2.5),4761.5,Point Wilson,3212,-38.068028,144.485664,337
494888,527776,00004485,Mountain View Quarries - Pt Wilson,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter  (PM10),11035.8,Point Wilson,3212,-38.068028,144.485664,338
494888,527776,00004485,Mountain View Quarries - Pt Wilson,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,41.9,Point Wilson,3212,-38.068028,144.485664,339
494888,527776,00004485,Mountain View Quarries - Pt Wilson,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,85,Total Volatile Organic Compounds,6639.8,Point Wilson,3212,-38.068028,144.485664,340
494942,596040,00030559,Mountain View Quarries - Seymour,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,5555.6,Seymour,3660,-37.03578333,145.0803139,341
494942,596040,00030559,Mountain View Quarries - Seymour,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,11198.1,Seymour,3660,-37.03578333,145.0803139,342
494942,596040,00030559,Mountain View Quarries - Seymour,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter  (PM2.5),753,Seymour,3660,-37.03578333,145.0803139,343
494942,596040,00030559,Mountain View Quarries - Seymour,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter  (PM10),2371.1,Seymour,3660,-37.03578333,145.0803139,344
494942,596040,00030559,Mountain View Quarries - Seymour,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,6.59,Seymour,3660,-37.03578333,145.0803139,345
494942,596040,00030559,Mountain View Quarries - Seymour,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,85,Total Volatile Organic Compounds,1173.98,Seymour,3660,-37.03578333,145.0803139,346
494946,596042,00030560,Mountain View Quarries - Wyndham Vale,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,39804.8,Wyndham Vale,3024,-37.83231667,144.5762444,347
494946,596042,00030560,Mountain View Quarries - Wyndham Vale,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,65539.1,Wyndham Vale,3024,-37.83231667,144.5762444,348
494946,596042,00030560,Mountain View Quarries - Wyndham Vale,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter  (PM2.5),4399.1,Wyndham Vale,3024,-37.83231667,144.5762444,349
494946,596042,00030560,Mountain View Quarries - Wyndham Vale,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter  (PM10),9358,Wyndham Vale,3024,-37.83231667,144.5762444,350
494946,596042,00030560,Mountain View Quarries - Wyndham Vale,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,37.7,Wyndham Vale,3024,-37.83231667,144.5762444,351
494946,596042,00030560,Mountain View Quarries - Wyndham Vale,BARRO GROUP PTY LIMITED,0990,Other Non-Metallic Mineral Mining and Quarrying,85,Total Volatile Organic Compounds,6430.6,Wyndham Vale,3024,-37.83231667,144.5762444,352
491802,530808,00004909,Mc Kellar Centre,BARWON HEALTH,8401,Hospitals (Except Psychiatric Hospitals),20,Carbon monoxide,1167.1,Geelong North,3215,-38.124843,144.337447,353
491802,530808,00004909,Mc Kellar Centre,BARWON HEALTH,8401,Hospitals (Except Psychiatric Hospitals),69,Oxides of Nitrogen,1419.62,Geelong North,3215,-38.124843,144.337447,354
491802,530808,00004909,Mc Kellar Centre,BARWON HEALTH,8401,Hospitals (Except Psychiatric Hospitals),92,Particulate Matter  (PM2.5),102.898,Geelong North,3215,-38.124843,144.337447,355
491802,530808,00004909,Mc Kellar Centre,BARWON HEALTH,8401,Hospitals (Except Psychiatric Hospitals),70,Particulate Matter  (PM10),102.898,Geelong North,3215,-38.124843,144.337447,356
491802,530808,00004909,Mc Kellar Centre,BARWON HEALTH,8401,Hospitals (Except Psychiatric Hospitals),77,Sulfur dioxide,15.1307958,Geelong North,3215,-38.124843,144.337447,357
491802,530808,00004909,Mc Kellar Centre,BARWON HEALTH,8401,Hospitals (Except Psychiatric Hospitals),85,Total Volatile Organic Compounds,76.697,Geelong North,3215,-38.124843,144.337447,358
496982,531818,00006943,Grantville Landfill,BASS COAST SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,20,Carbon monoxide,1002.50194,Grantville,3984,-38.420041,145.52228,359
496982,531818,00006943,Grantville Landfill,BASS COAST SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,69,Oxides of Nitrogen,826.4720653,Grantville,3984,-38.420041,145.52228,360
496982,531818,00006943,Grantville Landfill,BASS COAST SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,92,Particulate Matter  (PM2.5),335.9589299,Grantville,3984,-38.420041,145.52228,361
496982,531818,00006943,Grantville Landfill,BASS COAST SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,70,Particulate Matter  (PM10),353.6409788,Grantville,3984,-38.420041,145.52228,362
496982,531818,00006943,Grantville Landfill,BASS COAST SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,77,Sulfur dioxide,181.8371701,Grantville,3984,-38.420041,145.52228,363
496982,531818,00006943,Grantville Landfill,BASS COAST SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,85,Total Volatile Organic Compounds,1828.165018,Grantville,3984,-38.420041,145.52228,364
490822,532004,00006968,TRAFALGAR LANDFILL,BAW BAW SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,20,Carbon monoxide,374.4586647,Trafalgar,3824,-38.231231,146.144344,365
490822,532004,00006968,TRAFALGAR LANDFILL,BAW BAW SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,69,Oxides of Nitrogen,487.9615529,Trafalgar,3824,-38.231231,146.144344,366
490822,532004,00006968,TRAFALGAR LANDFILL,BAW BAW SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,92,Particulate Matter  (PM2.5),124.8819783,Trafalgar,3824,-38.231231,146.144344,367
490822,532004,00006968,TRAFALGAR LANDFILL,BAW BAW SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,70,Particulate Matter  (PM10),131.0283982,Trafalgar,3824,-38.231231,146.144344,368
490822,532004,00006968,TRAFALGAR LANDFILL,BAW BAW SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,77,Sulfur dioxide,57.55915692,Trafalgar,3824,-38.231231,146.144344,369
490822,532004,00006968,TRAFALGAR LANDFILL,BAW BAW SHIRE COUNCIL,2921,Waste Treatment and Disposal Services,85,Total Volatile Organic Compounds,594.0879,Trafalgar,3824,-38.231231,146.144344,370
493074,549266,00022864,FRASER ROAD LANDFILL,BAXTER BUSINESS PTY LTD,2921,Waste Treatment and Disposal Services,20,Carbon monoxide,41286.77585,Clayton South,3169,-37.947812,145.124767,371
493074,549266,00022864,FRASER ROAD LANDFILL,BAXTER BUSINESS PTY LTD,2921,Waste Treatment and Disposal Services,69,Oxides of Nitrogen,54542.6051,Clayton South,3169,-37.947812,145.124767,372
493074,549266,00022864,FRASER ROAD LANDFILL,BAXTER BUSINESS PTY LTD,2921,Waste Treatment and Disposal Services,92,Particulate Matter  (PM2.5),2126.675527,Clayton South,3169,-37.947812,145.124767,373
493074,549266,00022864,FRASER ROAD LANDFILL,BAXTER BUSINESS PTY LTD,2921,Waste Treatment and Disposal Services,70,Particulate Matter  (PM10),2238.605818,Clayton South,3169,-37.947812,145.124767,374
493074,549266,00022864,FRASER ROAD LANDFILL,BAXTER BUSINESS PTY LTD,2921,Waste Treatment and Disposal Services,77,Sulfur dioxide,1339.157914,Clayton South,3169,-37.947812,145.124767,375
493074,549266,00022864,FRASER ROAD LANDFILL,BAXTER BUSINESS PTY LTD,2921,Waste Treatment and Disposal Services,85,Total Volatile Organic Compounds,13666.66929,Clayton South,3169,-37.947812,145.124767,376
491364,564180,00029293,Coburg,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,20,Carbon monoxide,689.3147947,Coburg North,3058,-37.728,144.959,377
491364,564180,00029293,Coburg,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,69,Oxides of Nitrogen,4744.558164,Coburg North,3058,-37.728,144.959,378
491364,564180,00029293,Coburg,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,92,Particulate Matter  (PM2.5),204.6383984,Coburg North,3058,-37.728,144.959,379
491364,564180,00029293,Coburg,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,70,Particulate Matter  (PM10),204.6383984,Coburg North,3058,-37.728,144.959,380
491364,564180,00029293,Coburg,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,77,Sulfur dioxide,30.51158521,Coburg North,3058,-37.728,144.959,381
491364,564180,00029293,Coburg,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,85,Total Volatile Organic Compounds,155.3813088,Coburg North,3058,-37.728,144.959,382
491362,528604,00004594,Strathmerton Site,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,20,Carbon monoxide,3419.778598,Strathmerton,3641,-35.92338889,145.4882222,383
491362,528604,00004594,Strathmerton Site,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,69,Oxides of Nitrogen,3995.588837,Strathmerton,3641,-35.92338889,145.4882222,384
491362,528604,00004594,Strathmerton Site,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,92,Particulate Matter  (PM2.5),295.4384873,Strathmerton,3641,-35.92338889,145.4882222,385
491362,528604,00004594,Strathmerton Site,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,70,Particulate Matter  (PM10),295.5963173,Strathmerton,3641,-35.92338889,145.4882222,386
491362,528604,00004594,Strathmerton Site,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,77,Sulfur dioxide,43.77735162,Strathmerton,3641,-35.92338889,145.4882222,387
491362,528604,00004594,Strathmerton Site,BEGA CHEESE LIMITED,1133,Cheese and Other Dairy Product Manufacturing,85,Total Volatile Organic Compounds,225.1536391,Strathmerton,3641,-35.92338889,145.4882222,388
493392,524100,00004014,BEKAERT (AUSTRALIA) PTY. LIMITED,BEKAERT (AUSTRALIA) PTY. LIMITED,1334,Textile Finishing and Other Textile Product Manufacturing,20,Carbon monoxide,1259.474613,Dandenong South,3175,-38.033581,145.231686,389
493392,524100,00004014,BEKAERT (AUSTRALIA) PTY. LIMITED,BEKAERT (AUSTRALIA) PTY. LIMITED,1334,Textile Finishing and Other Textile Product Manufacturing,69,Oxides of Nitrogen,1292.204597,Dandenong South,3175,-38.033581,145.231686,390
493392,524100,00004014,BEKAERT (AUSTRALIA) PTY. LIMITED,BEKAERT (AUSTRALIA) PTY. LIMITED,1334,Textile Finishing and Other Textile Product Manufacturing,92,Particulate Matter  (PM2.5),120.0672876,Dandenong South,3175,-38.033581,145.231686,391
493392,524100,00004014,BEKAERT (AUSTRALIA) PTY. LIMITED,BEKAERT (AUSTRALIA) PTY. LIMITED,1334,Textile Finishing and Other Textile Product Manufacturing,70,Particulate Matter  (PM10),121.5512776,Dandenong South,3175,-38.033581,145.231686,392
493392,524100,00004014,BEKAERT (AUSTRALIA) PTY. LIMITED,BEKAERT (AUSTRALIA) PTY. LIMITED,1334,Textile Finishing and Other Textile Product Manufacturing,77,Sulfur dioxide,13.06526397,Dandenong South,3175,-38.033581,145.231686,393
493392,524100,00004014,BEKAERT (AUSTRALIA) PTY. LIMITED,BEKAERT (AUSTRALIA) PTY. LIMITED,1334,Textile Finishing and Other Textile Product Manufacturing,85,Total Volatile Organic Compounds,70.14729921,Dandenong South,3175,-38.033581,145.231686,394
495910,531638,00006899,Bendigo Health,BENDIGO HEALTH CARE GROUP,8401,Hospitals (Except Psychiatric Hospitals),20,Carbon monoxide,4018.352848,Bendigo,3550,-36.7496258,144.2797281,395
495910,531638,00006899,Bendigo Health,BENDIGO HEALTH CARE GROUP,8401,Hospitals (Except Psychiatric Hospitals),69,Oxides of Nitrogen,3286.76319,Bendigo,3550,-36.7496258,144.2797281,396
495910,531638,00006899,Bendigo Health,BENDIGO HEALTH CARE GROUP,8401,Hospitals (Except Psychiatric Hospitals),92,Particulate Matter  (PM2.5),367.9424036,Bendigo,3550,-36.7496258,144.2797281,397
495910,531638,00006899,Bendigo Health,BENDIGO HEALTH CARE GROUP,8401,Hospitals (Except Psychiatric Hospitals),70,Particulate Matter  (PM10),367.9424036,Bendigo,3550,-36.7496258,144.2797281,398
495910,531638,00006899,Bendigo Health,BENDIGO HEALTH CARE GROUP,8401,Hospitals (Except Psychiatric Hospitals),77,Sulfur dioxide,45.40886317,Bendigo,3550,-36.7496258,144.2797281,399
495910,531638,00006899,Bendigo Health,BENDIGO HEALTH CARE GROUP,8401,Hospitals (Except Psychiatric Hospitals),85,Total Volatile Organic Compounds,278.5284654,Bendigo,3550,-36.7496258,144.2797281,400
492434,531572,00006886,BEST'S WINES PROPRIETARY LIMITED,BEST'S WINES PROPRIETARY LIMITED,1214,Wine and Other Alcoholic Beverage Manufacturing,85,Total Volatile Organic Compounds,1628.5,Great Western,3374,-37.100532,142.818764,401
495588,535826,00023854,Minerva Gas Plant,BHP BILLITON PETROLEUM PTY LTD,0700,Oil and Gas Extraction,20,Carbon monoxide,56151.867,Port Campbell,3269,-38.587923,142.941748,402
495588,535826,00023854,Minerva Gas Plant,BHP BILLITON PETROLEUM PTY LTD,0700,Oil and Gas Extraction,69,Oxides of Nitrogen,180090.053,Port Campbell,3269,-38.587923,142.941748,403
495588,535826,00023854,Minerva Gas Plant,BHP BILLITON PETROLEUM PTY LTD,0700,Oil and Gas Extraction,92,Particulate Matter  (PM2.5),1132.619,Port Campbell,3269,-38.587923,142.941748,404
495588,535826,00023854,Minerva Gas Plant,BHP BILLITON PETROLEUM PTY LTD,0700,Oil and Gas Extraction,70,Particulate Matter  (PM10),1132.923,Port Campbell,3269,-38.587923,142.941748,405
495588,535826,00023854,Minerva Gas Plant,BHP BILLITON PETROLEUM PTY LTD,0700,Oil and Gas Extraction,77,Sulfur dioxide,103.289,Port Campbell,3269,-38.587923,142.941748,406
495588,535826,00023854,Minerva Gas Plant,BHP BILLITON PETROLEUM PTY LTD,0700,Oil and Gas Extraction,85,Total Volatile Organic Compounds,21667.63,Port Campbell,3269,-38.587923,142.941748,407
490172,534314,00019574,BLUE PYRENEES ESTATE PTY LTD,BLUE PYRENEES ESTATE PTY LTD,1214,Wine and Other Alcoholic Beverage Manufacturing,85,Total Volatile Organic Compounds,2512.2,Avoca,3467,-37.06811944,143.4048889,408
493072,536604,00029081,Blue Star Print,BLUE STAR GROUP (VICTORIA) PTY LIMITED,1611,Printing,85,Total Volatile Organic Compounds,22282,Clayton,3168,-37.936187,145.14015,409
489890,526686,00004313,HASTINGS,BLUESCOPE STEEL LIMITED,2293,Metal Coating and Finishing,20,Carbon monoxide,1127842.359,Hastings,3915,-38.283716,145.206197,410
489890,526686,00004313,HASTINGS,BLUESCOPE STEEL LIMITED,2293,Metal Coating and Finishing,69,Oxides of Nitrogen,110643.57,Hastings,3915,-38.283716,145.206197,411
489890,526686,00004313,HASTINGS,BLUESCOPE STEEL LIMITED,2293,Metal Coating and Finishing,92,Particulate Matter  (PM2.5),7778.1566,Hastings,3915,-38.283716,145.206197,412
489890,526686,00004313,HASTINGS,BLUESCOPE STEEL LIMITED,2293,Metal Coating and Finishing,70,Particulate Matter  (PM10),9341.3101,Hastings,3915,-38.283716,145.206197,413
489890,526686,00004313,HASTINGS,BLUESCOPE STEEL LIMITED,2293,Metal Coating and Finishing,77,Sulfur dioxide,609.95675,Hastings,3915,-38.283716,145.206197,414
489890,526686,00004313,HASTINGS,BLUESCOPE STEEL LIMITED,2293,Metal Coating and Finishing,85,Total Volatile Organic Compounds,15777.1657,Hastings,3915,-38.283716,145.206197,415
494654,548964,00016638,Altona,BOC LIMITED,1811,Industrial Gas Manufacturing,85,Total Volatile Organic Compounds,32.012,Altona North,3018,-37.84836825,144.8169736,416
496864,533732,00016637,Dandenong,BOC LIMITED,1811,Industrial Gas Manufacturing,85,Total Volatile Organic Compounds,49224,Dandenong,3175,-38.001671,145.207398,417
495850,627288,00030639,Elgas Limited - Mansfield,BOC LIMITED,1811,Industrial Gas Manufacturing,85,Total Volatile Organic Compounds,144,Mansfield,3722,-37.060721,146.09869,418
495900,627284,00030638,Elgas Limited - Myrtleford,BOC LIMITED,1811,Industrial Gas Manufacturing,85,Total Volatile Organic Compounds,146,Myrtleford  ,3737,-36.556234,146.715511,419
491130,527406,00004375,Preston,BOC LIMITED,1811,Industrial Gas Manufacturing,85,Total Volatile Organic Compounds,29.51,Preston,3072,-37.746362,145.021773,420
491864,530940,00006133,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,2394,Aircraft Manufacturing and Repair Services,20,Carbon monoxide,2268,Port Melbourne,3207,-37.829911,144.902516,421
491864,530940,00006133,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,2394,Aircraft Manufacturing and Repair Services,69,Oxides of Nitrogen,2814,Port Melbourne,3207,-37.829911,144.902516,422
491864,530940,00006133,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,2394,Aircraft Manufacturing and Repair Services,92,Particulate Matter  (PM2.5),208,Port Melbourne,3207,-37.829911,144.902516,423
491864,530940,00006133,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,2394,Aircraft Manufacturing and Repair Services,70,Particulate Matter  (PM10),208,Port Melbourne,3207,-37.829911,144.902516,424
491864,530940,00006133,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,2394,Aircraft Manufacturing and Repair Services,77,Sulfur dioxide,29,Port Melbourne,3207,-37.829911,144.902516,425
491864,530940,00006133,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,BOEING AEROSTRUCTURES AUSTRALIA PTY LIMITED,2394,Aircraft Manufacturing and Repair Services,85,Total Volatile Organic Compounds,44736,Port Melbourne,3207,-37.829911,144.902516,426
490526,530272,00004818,Ballarat Depot,BONNEY ENERGY PTY LTD,3321,Petroleum Product Wholesaling,85,Total Volatile Organic Compounds,5058.821699,Ballarat,3350,-37.568774,143.812431,427
490126,528912,00004682,Caltex South East Horsham,BONNEY ENERGY PTY LTD,3321,Petroleum Product Wholesaling,85,Total Volatile Organic Compounds,38.93409548,Horsham,3400,-36.700418,142.210408,428
490132,529940,00004782,Colac Depot,BONNEY ENERGY PTY LTD,3321,Petroleum Product Wholesaling,85,Total Volatile Organic Compounds,10.99661538,Colac,3250,-38.341037,143.587307,429
490534,530314,00004821,Hamilton Depot,BONNEY ENERGY PTY LTD,3321,Petroleum Product Wholesaling,85,Total Volatile Organic Compounds,2678.417362,Hamilton,3300,-37.752372,142.011665,430
490500,529606,00004748,Warrnambool Depot,BONNEY ENERGY PTY LTD,3321,Petroleum Product Wholesaling,85,Total Volatile Organic Compounds,544.480094,Dennington,3280,-38.353283,142.460578,431
489996,525556,00004145,BORAL CEMENT LIMITED,BORAL CEMENT LIMITED,2031,Cement and Lime Manufacturing,20,Carbon monoxide,3606.25,Waurn Ponds,3216,-38.229897,144.282217,432
489996,525556,00004145,BORAL CEMENT LIMITED,BORAL CEMENT LIMITED,2031,Cement and Lime Manufacturing,69,Oxides of Nitrogen,9704.95,Waurn Ponds,3216,-38.229897,144.282217,433
489996,525556,00004145,BORAL CEMENT LIMITED,BORAL CEMENT LIMITED,2031,Cement and Lime Manufacturing,92,Particulate Matter  (PM2.5),708.73,Waurn Ponds,3216,-38.229897,144.282217,434
489996,525556,00004145,BORAL CEMENT LIMITED,BORAL CEMENT LIMITED,2031,Cement and Lime Manufacturing,70,Particulate Matter  (PM10),43346.69,Waurn Ponds,3216,-38.229897,144.282217,435
489996,525556,00004145,BORAL CEMENT LIMITED,BORAL CEMENT LIMITED,2031,Cement and Lime Manufacturing,77,Sulfur dioxide,5.91,Waurn Ponds,3216,-38.229897,144.282217,436
489996,525556,00004145,BORAL CEMENT LIMITED,BORAL CEMENT LIMITED,2031,Cement and Lime Manufacturing,85,Total Volatile Organic Compounds,951.44,Waurn Ponds,3216,-38.229897,144.282217,437
494524,524650,00004058,PGH Bricks & Pavers Scoresby,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,20,Carbon monoxide,23135.786,Wantirna,3152,-37.887346,145.21586,438
494524,524650,00004058,PGH Bricks & Pavers Scoresby,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,69,Oxides of Nitrogen,21823.648,Wantirna,3152,-37.887346,145.21586,439
494524,524650,00004058,PGH Bricks & Pavers Scoresby,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,92,Particulate Matter  (PM2.5),234.843,Wantirna,3152,-37.887346,145.21586,440
494524,524650,00004058,PGH Bricks & Pavers Scoresby,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,70,Particulate Matter  (PM10),5976.933,Wantirna,3152,-37.887346,145.21586,441
494524,524650,00004058,PGH Bricks & Pavers Scoresby,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,77,Sulfur dioxide,23128.178,Wantirna,3152,-37.887346,145.21586,442
494524,524650,00004058,PGH Bricks & Pavers Scoresby,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,85,Total Volatile Organic Compounds,2787.205,Wantirna,3152,-37.887346,145.21586,443
495410,524400,00004039,PGH Bricks & Pavers Thomastown,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,20,Carbon monoxide,136171,Thomastown,3074,-37.686296,144.97665,444
495410,524400,00004039,PGH Bricks & Pavers Thomastown,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,69,Oxides of Nitrogen,49737,Thomastown,3074,-37.686296,144.97665,445
495410,524400,00004039,PGH Bricks & Pavers Thomastown,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,92,Particulate Matter  (PM2.5),248,Thomastown,3074,-37.686296,144.97665,446
495410,524400,00004039,PGH Bricks & Pavers Thomastown,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,70,Particulate Matter  (PM10),147989,Thomastown,3074,-37.686296,144.97665,447
495410,524400,00004039,PGH Bricks & Pavers Thomastown,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,77,Sulfur dioxide,80827.029,Thomastown,3074,-37.686296,144.97665,448
495410,524400,00004039,PGH Bricks & Pavers Thomastown,BORAL CSR BRICKS PTY LIMITED,2021,Clay Brick Manufacturing,85,Total Volatile Organic Compounds,5933,Thomastown,3074,-37.686296,144.97665,449
492152,532938,00008623,Boral Asphalt - Deer Park,BORAL RESOURCES (VIC) PTY LIMITED,1709,Other Petroleum and Coal Product Manufacturing,20,Carbon monoxide,31001.0256,Truganina,3029,-37.779961,144.735891,450
492152,532938,00008623,Boral Asphalt - Deer Park,BORAL RESOURCES (VIC) PTY LIMITED,1709,Other Petroleum and Coal Product Manufacturing,69,Oxides of Nitrogen,2614.02,Truganina,3029,-37.779961,144.735891,451
492152,532938,00008623,Boral Asphalt - Deer Park,BORAL RESOURCES (VIC) PTY LIMITED,1709,Other Petroleum and Coal Product Manufacturing,92,Particulate Matter  (PM2.5),20.99328,Truganina,3029,-37.779961,144.735891,452
